Condition,Rating,Review
Migraine Prevention,,"""The side effects outweighed the Wonderful absence of migraines.  I did not remember most things I was told.  I couldn't remember words, was in a constant fog, hardly smiled or laughed anymore. After I get over these odd ""withdrawal"" symptoms all will be back to normal. """
Obesity,,"""I have not lost any weight on this medication. It has been about six weeks. I started at 25mg and am now at 100mg. I am very discouraged. But at least I know now why my feet tingle. Does anyone else have leg pain?"""
Obesity,,"""I take topiramate and phentermine together and it works great I lost 50 pounds in 5 months taking them in the morning I have no appetite all day and night I have to force myself to eat and I eat what I want but not a lot of it. My side effect is dry mouth. I was on Qysmia which is those two drugs combined but very expensive and the insurance won't cover it."""
Migraine Prevention,,"""Your experiences helped me a lot.  This is my 3rd day on Topamax at 25mg at bedtime and the only side effect I'm experiencing is nausea. I'm also looking forward to the weight loss! Would love to lose 15 pounds."""
Seizure Prevention,,"""Have been on it for two weeks now, lost 20 lbs, had two episodes. Have short term memory loss, can't think of words, tired all the time, feel like I can't function at work. On 50 mg in the morning and at night (100 mg a day), going up to 150 a day, increasing to 100mg at night. Having problems sleeping at night. I'm getting used to the side effects though. They get better with time, I guess just hang in there. The weight loss is a big plus, I have no appetite at all, I have to make myself eat. Confusion is a big problem, I'm not driving now."""
Bipolar Disorder,,"""Good so far."""
Migraine Prevention,,"""This is my first time taking them I already feel the tingling in my face hands and feet. This is a scary feeling  and just by reading the reviews I'm already thinking of not continuing this medication, I'm all for weight loss but hair loss and memory loss OMG that's to much, I just want to feel better I've been battling migraine headaches since middle school and now I'm 33 something has to give."""
Migraine Prevention,,"""I started topamax about 4 weeks ago for consistent, daily ""addle-brained"" headaches. Before that I was taking Depakote but I had gained a lot of weight. The topamax seems to be working well but I am doing very silly things, like throwing my wash in the trash and getting very emotional over the silliest things. Also, difficulty in speaking."""
Migraine Prevention,,"""Hi I have taken topamax for almost a year, not only is it expensive, my husband wanted me to stop taking it. He said I was acting like a witch, and I did not notice any change in my migraines just weight loss. I also had difficulty speaking and could not think of what I wanted to say. I no longer take it but I am still looking for something to help with my migraines."""
Migraine Prevention,,"""My current dosage is 100mg daily. I started at 113 pounds, today I weigh 100 pounds due to Topamax. Yes, I agree with everyone in the beginning the side effects were the worst. However, my doctor warned me that I would not feel relief until I reached my full dosage and my body adjusted to it, which was about 12 weeks. And I did see a difference. Before Topamax, migraines controlled my life, I had roughly 15 a month. With the Topamax I rarely have a severe migraine at all. Typically I just get 5-7 headaches a month which is a big difference. Yes, sometimes I forget my train of thought or tingly in my feet. However, those side effects beat the alternative to 50% of my life being controlled by severe migraines."""
,,"""My neurologist started me off on 75mg a day. I started with migraines about 2 months ago. I have never suffered from migraines before. Topamax has helped me quite a bit with the pain but I'm still new to the drug so I will keep you guys updated. I hope I can lose some extra baggage I have too. I have some tingling in my hands and feet. I get tired during the day too. I forget some words and my communication has decreased somewhat. But it's okay. I am not feeling the pain I was feeling before Topamax."""
Obesity,,"""I am 36 years old woman and I am currently suffering from fibromyalgia and Moderate Obstructive Sleep Apnea. I have gain approximately 92 lbs since 2012 and I am currently 230lbs. I am so depressed over my weight and have tried diets and exercise but with my illnesses and medication I'm always at a loss. I am currently taking gabapentin for my fibromyalgia symptoms which encourages weight gain. On Friday September 4th my neurologist started me on topiramate 25mg for weight loss. I am really hoping it will work for me as I am eager to be at a healthier weight again plus look like my old self. Does anyone uses this combination of medicine if yes how has it worked for you. A medication that promotes weight gain and on that promotes weight loss"""
