Condition,Rating,Review
Pain,8.0,"""Just started Lyrica for extreme pain in my thoracic spine after a workplace injury causing a muscular ligamentous tear of my medial scapula. I tried every sort of pain medication available with absolutely no relief. My Dr. prescribed Lyrica for me a few days ago and about 4 hours after the first dose I noticed a change in my level of pain. Had massive side effects though such as vertigo, dizziness, light headed, blurred vision, etc. I did have a fever though from an unrelated condition so I'm not sure whether it is related to the Lyrica. I have continued taking this medication with the hope that the side effects ease and the pain remains minimal. I'm worried about weight gain that others are talking about. I've just lost 25kg, don't want it back."""
Generalized Anxiety Disorder,8.0,"""I have been taking pregabalin 300mg for a few months now for GAD, I also take citalapram 20mg. When I wake on a morning I feel as though my skin in crawling and numb and its as though someone is tapping it all over with their fingers, my stomach also churns, after 2 hours this wears off and I am fine for the rest of the day, but its the mornings that are hard for me, does anyone else have this and do you think 300mg is to high or is it the citalopram,"""
Fibromyalgia,8.0,"""I've been on lryica for a month now. 150 mg 2x a day.  It works wonders for the awful muscle spasms and fibromyalgia pain but I do have side effects. I have to do every thing from chores to running errands before I take it. Once I take I become unbalanced, forget words and become extremely tired. I sleep a lot and very heavy and usually can't remember the previous day. I definitely cannot function after I take it. I don't care for the side effects but so far has been the only thing that has worked for me. I tried cymbalta, neurton, zanaflex, flexeral lots of things. To me its worth taking the lryica as those terrible rib and back spasms keep at bay..and after two years of dealing with those I don't ever want to again. btw does kill my appetite."""
Fibromyalgia,8.0,"""I was recently diagnosed with fibromyalgia earlier this year. I have taken everything under the sun and nothing has relieved my pain quite like Lyrica. It has been a miracle drug for me. I have not experienced any of the normal symptoms either. I take 50mg at noon and 50mg at night. It helps me sleep during the night and function during the day. Two thumbs up."""
Neuralgia,8.0,"""Works well for pain."""
Neuralgia,8.0,"""I had occipital nerve damage with pressure in my inner ear. Pressure is gradually lowered enabling me to exert myself for about 4 hours but exhausted. I now take 225 mg twice daily and cannot miss one dose. Nothing else worked. I took up to 600 mg but found no difference in relief so I am on the 225 twice daily. This is one medication that does not mix well with alcohol. It induces a coma like state that lasts for 30 minutes and longer. I was drinking beer and only had 3 beers in 2 hours. Then BOOM goes the dynamite! But am aware of everything going around me but can't move or respond. When it's over, it's over and I am vertical again. So now I know why the ad states avoid alcohol!"""
Generalized Anxiety Disorder,8.0,"""Tried every ssri and srni out there over the last 10 years together with 3 separate lots of CBT minimum 20 sessions per course. And had very little success. The anti depressants had effects but not desirable ones.At times they replaced some anxieties with others and bad side effects. Sleep, sex drive, confusion. From someone who has experimented with recreational drugs including ecstasy the feeling I had from anti depressants was sometimes similar to a moderate come down from recreational drugs. I pretty much gave up on drugs Then along came pregablin which I hadn't spotted before. It is by far the best thing I've taken I started on 150mg a day now on 225mg won't go higher I don't feel as scared anymore I can do things. Try it."""
Generalized Anxiety Disorder,8.0,"""I have been on a wide variety of medicines for anxiety over the last 8 years, recently my Dr put me on Gabapentin because I suffer from extreme sensitivity especially when sitting (burning sensations), I tolerated this quite well at 1800 mg but still had anxiety, My Dr changed me over to Pregabalin four days ago, I have had a pressure headache on and off in the left side of my head and quite severe bloating, however the Anxiety seems more under control, has anyone else had these types of side effects and if so do the pass with time."""
Pain,8.0,"""I have had pain in my back and leg going on 5 years, I was perscribed Lyrica Thursday, by Saturday I was feeling so much better. The only problem I have is the expence. I also have other medicine I have to take."""
Neuropathic Pain,8.0,"""Like many others, my pain doctor had me on gabapentin first, then after several months without relief, switched me to Lyrica. Without a generic version available, it can cost a small fortune depending on your insurance. Without any insurance, 100mg capsules 3X daily, 90 pills will cost upward of $600! With my Part D, and not qualifying for ""Extra Help"" through the state, I'm now paying $140 for a 2 week supply, $280 monthly. That's a car payment! I have no idea what to do once the free samples run out, it's a very good medication but unaffordable. If your doctor tells you gabapentin (Neurontin) works the same, chemically there's no difference, that just isn't true. It may be similar, but Lyrica works much better with significantly less mg's"""
,8.0,"""I find it sad reading some of these reviews as many of the side-effects people are listing can be helped or eliminated by using Lyrica in combination with other medications. Have your Doctor consult with a psychiatrist - because they know effective drugs to layer with this anticonvulsant - and you can continue to reap the benefits of Lyrica. I know it sure worked for me & life is so worth living now."""
Generalized Anxiety Disorder,8.0,"""So I have been taking these tablets for a couple of days. I have already noticed a change in my confidence when In social situations. Although I still worry and feel anxious, I feel a little calmer. The thing is, on the first night, I felt extremely weird. My head was spacey and I couldn't register what people were saying, and once I realised I couldn't come up with a reply. Today, I woke up and I felt drunk and stoned at the same time but not as severe. I found it hard walk straight, my balance was off. I feel happier but not less anxious? I kind of felt calmer and giddy."""
