Condition,Rating,Review
Restless Legs Syndrome,9.0,"""I started having RL at 15. Then I kept it to myself even when I would be up all night sometimes taking 5 hot baths bc I thought it was in my head. My Pdoc actually prescribed it because she had prescribed me adderall for ADD and it got SO bad. When mine hits it's literally like I want to claw/cut my legs off. kick them front to back, left to right, scratch them, hit them. Nothing helped. Gabapentin helped me immediately. To those of you who said it didn't help or it made you too sleepy... I was told to take mine at bedtime. Normally I take it 2-3 hours before. 900mgs. I gave it a 9 because I do have breakthrough spells, and bad clumsiness. Taking it 2-3 hours before makes me only be dizzy and clumsy before bed and not the next morning."""
Pain,9.0,"""This drug has saved my life.  I had a bad fall and laid for 20hrs before anyone found me.  I now have severe nerve damage in my legs and feet.  It helps the nerve pain definitely!"""
Trigeminal Neuralgia,9.0,"""I have been on Gabapentin for a few years now and I have found it helping control the Trigeminal Neuralgia pain with 800mg 3x daily.  However, also have found that if I forget to take it consistently, the pain returns immediately.  I am hoping that it will continue to work for as long as needed.  Research I have done indicates that one usually can come off the medicines after 1 yr and that the pain does not return, but have not been so lucky.  I have not had any other side effects so far with it nor any other medication I have been prescribed for conditions.  One word of note, this medication did help but only after being on it for at least 2 weeks, so my recommendation would be - give it a chance to work when starting this medicine."""
Hot Flashes,9.0,"""I was prescribed Neurontin to treat neuropathy caused by chemotherapy.  The chemo had also caused menopause, and that was accompanied by numerous and horrible hot flashes and night sweats.  I honestly felt like I was going to spontaneously combust.  While on the Neurontin, the hot flashes were reduced, but I did not make a connection to the med, and when I was taken off of it (because it wasn't effective for my neuropathy), the hot flashes returned with a vengeance.  While searching online for alternative remedies for hot flashes (I can't take HRT due to cancer), I learned that Neurontin was effective and I made the connection from my previous use of the med.  I went back on it (300mgx3) and the hot flashes are under control again."""
Peripheral Neuropathy,9.0,"""I have been taking 1200 mg. twice a day for approx.10 years for peripheral neuropathy. The Dr. that gave it said that some days it works very well, some days just so so, and some days not very well. She was a user and told me that was her findings, She was right on the money. But I'm going to go up to 3000mg a day. Best medicine that I ever took!"""
Anxiety,9.0,"""Gabapentin is a miracle worker. While I was suffering with depression and severe anxiety, I was against taking any type of medications to help me however things were starting to get out control. I am very happy with how things are now. My mood swings are finally under control and I am to think clearer than ever before."""
Fibromyalgia,9.0,"""I have been on gabapentin for over 15 years. I love this medication for my fibromyalgia. The only reason I didn't give it a 10 is because I do have short term memory loss. That is one of the side effects. It also has been wonderful for my restless legs at night."""
Peripheral Neuropathy,9.0,"""I have been taking 600mg two hours before bedtime for a few years now for burning feet at night.  It usually works quite well. I have not had to increase my dosage and I have no side effects other than it makes me sleepy which is great at night."""
Alcohol Withdrawal,9.0,"""I was prescribed gabapentin for tingling and numbness several months ago. I had been trying to stop drinking for years. With the reduction of cravings which was a side effect of the Gabapentin, plus AA I have been sober for 9 months."""
Hot Flashes,9.0,"""I have spinal stenosis and terrible night sweats. I hadn't slept through the night in over a year.  My MD prescribed gabapentin 300mg nightly. I slept through the night with the first dose.   I feel like a human being again."""
Hot Flashes,9.0,"""I've only had 2 hot flashes since I started this. What a HUGE relief!"""
Alcohol Withdrawal,9.0,"""I've struggled with alcoholism for over 20 Years. I've recently began taking Gabapentin & found that it does seem to alleviate &/or calm the  nervousness associated with alcohol withdrawal."""
Alcohol Withdrawal,9.0,"""I have been an alcoholic for years. Decided to quit. I was prescribed Gabapentin 300mg x 3 times a day, with the ability to up the dosage. Gabapentin is metabolized through the Kidneys not the Liver. Yay! It's only been 10 days but I'm drink and craving free!! I get a little anxious at night but otherwise a happy camper so far! Good luck!!"""
Pain,9.0,"""I have a bulging disc and low back that has displaced nerves.  I live with pain everyday due to fibromyalgia and arthritis, but this back pain is off the charts. Nothing helped.  Just started Neurontin this week.  Makes me feel a little tired, but tends to keep me awake.  So far it has knocked pain down to a level I can live with. If take pain medicine with it, don't feel any pain.  Am noticing my hands feel swollen hope it doesn't get worse as I tend to have the rare side effects on any medicine I take."""
Insomnia,9.0,"""My doctor suggested gabapentin for my leg cramps/restless legs and insomnia.  I was unable to sit for any period of time without my legs causing discomfort and would have very painful leg cramps.  I would find it hard to get to sleep and would wake up at 2 or 3 am every night. I have been taking gabapentin for a month and am very pleased....I have not experienced any of the severe symptoms that have been described by others."""
Insomnia,9.0,"""I was on and happy using SEROQUEL for sleep and was highly skeptical about trying GABA. I tried many other medicines to combat insomnia and they all proved not to work. I was pleasantly surprised how GABA worked. It helps keep me in very deep sleep for 6 hours. After that I wake up, but can easily get to sleep. The dreams are very vivid, but not unpleasant. I had to tweak my dosage however. I'm now at 1200 mg at night and sleep with total ease. Full disclosure, my insomnia has roots in anxiety, so this medicine proved to be effective because it helps with Anxiety too. I'm happy!"""
