restaurant_name,restaurant_address,restaurant_cuisine,restaurant_ranking,restaurant_num_review,restaurant_lon_lat,reviewer_id,reviewer_location,reviewer_level,review_title,review_content,review_time
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Oldmaster,"Miami, Florida",levelBadge badge lvl_06,Good business dinner....,"Uncle Jacks is a New York Steakhouse I have always heard about but never had the time to go to. This last business trip to New York put me in the Garment District so I got my opportunity. The interior just says ""Steakhouse"". I dined at the Bar with the rest of the business crowd. The Bartender was friendly and...
More ","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Gaylord H,"Santa Barbara, California",levelBadge badge lvl_02,"""There's More than Steak Here""","I happened by this highly regarded New York steak house in search for a place for dinner for me and my spouse. Before I checked out the regular menu, with its more usual steak house favorites, I noticed a sandwich board with Uncle Jack's fall specials, ranging in price from $32 to $38 for an entree. I was immediately struck...
More ","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Roy G,"Dubai, United Arab Emirates",levelBadge badge lvl_04,Dinner with business people,"Nice setting and very friendly staff. Good price for 10oz fillet ($39) and cooked to perfection. Had the biggest broccoli side dish along with jumbo sized steak fries ( this would cover 3 people easily). Not the best steaks I have ever had but well worth for the friendly staff, good atmosphere and a nice experience.","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Bill S,,levelBadge badge lvl_04,Prime aged rib chop not so prime,"Went there last nite with several other couples. Have to say the service & friendliness of the staff from hostess, head waiter, servers, to busboys very friendly & top notch. The apps were good, but the best one, if you like bacon, was the thick slabs of maple glazed bacon- out of this world. Could have made a meal of...
More ","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",CarolynPRobson,"Leicestershire, United Kingdom",levelBadge badge lvl_05,Excellent steak,"Very good ambience, attentive waiters, simple steaks and vegetables all extremely well cooked. Expensive but worth it!","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",911carolg,"White Plains, New York",levelBadge badge lvl_06,Luscious!,"Uncle Jack's Steakhouse on 56 Street is a perennial favorite. Yesterday's lunch did not disappoint. My husband had the Kobe beef burger, and I had the filet mignon sandwich. The waiters are attentive without being intrusive. The delicious aged beef selections come with a delicately seasoned side of greens and a very generous portion of fries. While the meal was...
More ","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Leigh C,"Kettering, United Kingdom",levelBadge badge lvl_03,Superb,"On entry to Uncle Jacks you are made to feel special. I will keep this short - Superb Service, Superb Food, Superb Restaurant. Willie should be proud of this place, We loved it xxx","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",doggyDASH,"New York City, New York",levelBadge badge lvl_05,"Very good food, great staff, outdated atmosphere","I come to this location about every other month and am usually very happy. The food is excellent. Once in a while they make errors but are more than willing to correct it without any problems - once our Kobe meatballs were still raw on the inside and another time my steak came out medium well instead of medium rare....
More ","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",thebear59,"Kleinburg, Canada",levelBadge badge lvl_05,I'll make sure to visit my Uncle again next visit to New York,"We were referred to this hotel by the concierge of our hotel and couldn't have been so pleased as we would return again. In fact during our visit of four days we were almost tempted to return but opted to try something different every night. We tried the Kobe meatballs and Ceasar salad as an appetizer and those meatballs were...
More ","Reviewed October 30, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Suewinford,"Catania, Italy",,Over Rated & Over priced,"Arrived with no reservation, we were taken immediately to a table. Staff were attentive although quiet pretentious! My cocktail was good. My husbands starter of mixed shell fish had mussels, scallops, prawns and clams. The clams were rubberery and chewy. My main steak came without the onion rings I ordered but creamed spinach. The onions arrived freshly cooked but they...
More ","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",otooles,"London, United Kingdom",levelBadge badge lvl_04,Great steak,"Dined here on a recent business trip. Authentic atmosphere of proper American steakhouse. Excellent service, good deal on a more expensive bottle of wine when our first two choices were it available and delicious steak","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",MattK2109,"Brentwood, United Kingdom",levelBadge badge lvl_03,"Lovely meal, lovely people.",My wife and I popped into this restaurant after a tiring day walking around NYC. We sat at the bar and had a drink with some very friendly locals before being seated. The staff were helpful (especially the barman) and the food excellent. It's not cheap but you get what you pay for.,"Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Dochost,"Tel Aviv District, Israel",levelBadge badge lvl_05,Best steak ever!,"This place is the of the most romantic restaurants I have visited. They have the best steak I've ever had (yes better then Wolfgang's and smith and wollensky). This is place isn't cheap but with great service, amazing atmosphere Highly recommended","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Kaotcgd,"Portland, Maine",levelBadge badge lvl_05,No real plan - but what a pleasant surprise,"My husband and I stopped at Uncle Jack's this past Sunday during a short visit to NYC. Normally, I try to make restaurant reservations well in advance at the popular places seeing as how it is so hard to get into places on the spur of the moment. And then when you do, it's some raucous, pretentious place where you...
More ","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",woodersy,Sutton Coldfield,,Terrible experience,"I was recommended this Midtown restaurant so 11 of us visited. It was the worst restaurant experience my family and I have ever had. The food at best was probably below average and only warm. Four of us had the lobster surf and turf and the lobster was totally undercooked. The pompous maitre d and the manager told us that...
More ","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",gd123cat,"Victoria, Canada",levelBadge badge lvl_01,Wonderful Classic New York Steakhouse,"My husband and I dined here a couple of evenings ago. We can be considered quite particular when it comes to dining establishments but Uncle Jack's Steakhouse surprisingly impressed us. We began our dinner with the colossal prawn cocktail. The impressively large prawns were cooked perfectly and were very fresh. The accompanying cocktail sauce was not from a jar -...
More ","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Reandt,"Grants Pass, Oregon",levelBadge badge lvl_04,Great service,"I was kind of surprised that the atmosphere seemed dated. I also was a little disappointed with the lobster bisque. It was ok but certainly not good enough flavor or texture to order again and the lobster was chewey. My husband liked the pork chop that he had I thought it was a bit dry. The wine was good and...
More ","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",TrickyTraveller,Toronto,levelBadge badge lvl_01,Uncle Jack's is kind of great,"We ended up at Uncle Jack's by default. We had intended to go to Quality Meats but the choice of eating very expensive items at a very crowded bar drinking outrageously priced wine by the glass was not appealing. Around the block we found Jack's. It looked old style cool but the fact that we could get a table made...
More ","Reviewed October 17, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",MarGO28311,"Fayetteville, North Carolina",levelBadge badge lvl_03,If Your Idea of a Serving of Steak is a Deck of Cards...,"...do not go to Uncle Jack's Steakhouse! The Porterhouse steak for two is so large that it is cut perpendicular to the bone and there are enough one-half inch thick slices of sirloin for two people and enough slices of filet for two people. The steak is cooked to your specifications with regard to char and temperature. The wedge salad...
More ","Reviewed September 29, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Tennismum916,"Houston, Texas",levelBadge badge lvl_06,Fabulous steak!! Wow factor!!,Loved loved loved the steak here! The food was fantastic!! Everything is ala carte and served family style so be sure to share!! The steak was thick and juicy and aged to perfection! The service was impeccable! Staff was very friendly!! New favorite steak place in NYC!!,"Reviewed September 29, 2014"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",David G,"Seminole, Florida",levelBadge badge lvl_03,Elegant way to eat steak,"Service was impeccable. While pricey, you get what you pay for. It was well worth it. My steak was outstanding. I would go back there in a heart beat.","Reviewed September 29, 2014"
