"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	214	5388397	4.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	237	5525690	4.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	241	5733600	4.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	252	5766893	4.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	303	5838612	5.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	289	5932995	4.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	346	6045434	5.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2013"	"2013"	14	1415176	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	87	3734921	2.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	106	3811639	2.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	107	3935796	2.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	100	4185659	2.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	128	4382186	2.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	129	4574346	2.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	134	4767175	2.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	148	4944644	3.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	168	5105966	3.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	180	5236597	3.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	192	5388397	3.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	224	5525690	4.1
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	210	5733600	3.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	246	5766893	4.3
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	232	5838612	4.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	248	5932995	4.2
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	269	6045434	4.4
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	11	243532	Unreliable
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	23	3935796	0.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	20	4185659	0.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	20	4382186	0.5
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	37	4574346	0.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	30	4767175	0.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	39	4944644	0.8
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	38	5105966	0.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	34	5236597	0.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	40	5388397	0.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	50	5525690	0.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	60	5733600	1.0
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	53	5766893	0.9
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	41	5838612	0.7
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	94	5932995	1.6
	"Census Region 3: South"	"CENS-R3"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	90	6045434	1.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	100	3130818	3.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	95	3116679	3.0
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	83	3113131	2.7
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	81	3111646	2.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	87	3130184	2.8
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	80	3160707	2.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	80	3205908	2.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	91	3270727	2.8
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	87	3353559	2.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	83	3487326	2.4
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	107	3609836	3.0
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	107	3685484	2.9
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	122	3801658	3.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	138	4052683	3.4
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	137	4239100	3.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	156	4422887	3.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	151	4592256	3.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	34	3130818	1.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	48	3116679	1.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	46	3113131	1.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	44	3111646	1.4
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	42	3130184	1.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	43	3160707	1.4
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	45	3205908	1.4
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	48	3270727	1.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	69	3353559	2.1
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	51	3487326	1.5
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	72	3609836	2.0
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	59	3685484	1.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	75	3801658	2.0
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	91	4052683	2.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	94	4239100	2.2
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	115	4422887	2.6
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	104	4592256	2.3
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	18	3130818	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	11	3116679	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	10	3113131	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	13	3111646	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	13	3130184	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	15	3160707	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	19	3205908	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	15	3270727	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	15	3353559	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	17	3609836	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	19	3685484	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	26	3801658	0.7
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	14	4052683	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	18	4239100	Unreliable
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	31	4422887	0.7
	"Census Region 3: South"	"CENS-R3"	"65-74 years"	"65-74"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	34	4592256	0.7
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	62	2241831	2.8
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	48	2259820	2.1
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	59	2291648	2.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	45	2317459	1.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	57	2337253	2.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	57	2352502	2.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	40	2363267	1.7
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	42	2365122	1.8
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	55	2358774	2.3
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	55	2359059	2.3
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	47	2347040	2.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	45	2353476	1.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	48	2369176	2.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	53	2384374	2.2
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	62	2415037	2.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	65	2457918	2.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	83	2503081	3.3
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	31	2241831	1.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	25	2259820	1.1
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	23	2291648	1.0
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	21	2317459	0.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	32	2337253	1.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	33	2352502	1.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	29	2363267	1.2
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	31	2365122	1.3
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	22	2358774	0.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	43	2359059	1.8
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	33	2347040	1.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	28	2353476	1.2
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	26	2369176	1.1
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	39	2384374	1.6
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	34	2415037	1.4
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	52	2457918	2.1
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	47	2503081	1.9
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	13	2241831	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	16	2259820	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	15	2291648	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	14	2317459	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	19	2337253	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	12	2352502	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	20	2363267	0.8
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	13	2365122	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	11	2358774	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	13	2347040	Unreliable
	"Census Region 3: South"	"CENS-R3"	"75-84 years"	"75-84"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	11	2353476	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	11	863260	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	20	876964	2.3
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	15	882989	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	10	886266	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	14	896053	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	10	905549	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	13	929556	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	13	958958	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	10	987418	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	17	1012005	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	12	1042157	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	18	1063395	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	22	1110375	2.0
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	18	1134640	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	19	1162004	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	16	1180229	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	18	1202243	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	14	876964	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	10	882989	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	10	896053	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	10	905549	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	17	929556	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	14	958958	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	12	987418	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	13	1012005	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	15	1042157	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	19	1134640	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	11	1162004	Unreliable
	"Census Region 3: South"	"CENS-R3"	"85+ years"	"85+"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	20	1180229	1.7
