BBL,Street Number,Street Name,Borough,Zip,Benchmarking Submission,Entry Number,Site EUI,Weather Normalized Source EUI,Water per Square Foot,ENERGY STAR Score,GHG,Reported Building Square Footage,Reported Facility Type,Number of Buildings,Reported BINs
1020010005,625,WEST  133 STREET,MANHATTAN,10027,Yes,2489,109.60000000000001,155.1,75.6,N/A,9655.4699999999993,1097457,Multifamily Housing,1,1059942;1085412;1085767;1085769;1085766;1085768
1020010120,2341,JOE DIMAGGIO HIGHWAY,MANHATTAN,10027,Yes,259,32.799999999999997,80.099999999999994,,N/A,221.58,86453,Other,1,BIN: 1059948
1020330001,2768,FREDRICK DOUGLASS BL,MANHATTAN,10039,No DOF Record as of 08/01/12,,,,,,,,,,
1020690021,414,WEST  155 STREET    ,MANHATTAN,10032,No DOF Record as of 08/01/12,,,,,,,,,,
1020700008,30,HAMILTON PLACE      ,MANHATTAN,10031,No DOF Record as of 08/01/12,,,,,,,,,,
1020770014,525,WEST  145 STREET    ,MANHATTAN,10031,No DOF Record as of 08/01/12,,,,,,,,,,
1020820028,1820,AMSTERDAM AVENUE    ,MANHATTAN,10031,No DOF Record as of 08/01/12,,,,,,,,,,
1021100091,611,EDGECOMBE AVENUE    ,MANHATTAN,10032,No DOF Record as of 08/01/12,,,,,,,,,,
1021230048,21,AUDUBON AVENUE      ,MANHATTAN,10032,No DOF Record as of 08/01/12,,,,,,,,,,
1021240017,1132,ST NICHOLAS AVENUE,MANHATTAN,10032,Yes,159,402.8,847.1,,N/A,8013.22,275533,Office,1,1062989
1021240025,40,AUDUBON AVENUE,MANHATTAN,10032,Yes,939,371.5,852,,N/A,4321.13,152979,Office,1,1087858
1021240043,3940,BROADWAY,MANHATTAN,10032,Yes,2249,505.40000000000003,948.80000000000007,,N/A,2399.59,69705,Office,1,1062993
1021340008,613,WEST  155 STREET    ,MANHATTAN,10032,No DOF Record as of 08/01/12,,,,,,,,,,
1021360245,115,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,1890,0,0,,N/A,398.61,0,Other,1,1063347
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2237,404.8,775.30000000000007,,N/A,,716678,Office,5,1084989;1810191;1809824;1803801;1084386;1084389
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2454,237.6,477.7,,30,5445.22,270619,Hospital (General Medical and Surgical),5,1063380
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2455,229.5,466.8,,45,8028.28,412143,Hospital (General Medical and Surgical),5,1084385
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2456,237.6,477.7,,N/A,2074.66,103107,Hospital (General Medical and Surgical),5,1084198
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2457,238.4,479.40000000000003,,70,1493.89,73998,Hospital (General Medical and Surgical),5,1084198
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2458,237.6,477.7,,N/A,4193.79,208424,Hospital (General Medical and Surgical),5,1084386
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2461,238.1,479.40000000000003,,N/A,6648.4400000000005,329643,Hospital (General Medical and Surgical),5,1084386
1021380079,216,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,2460,237.6,477.7,,N/A,3327.09,165351,Hospital (General Medical and Surgical),1,1084387
1021380095,617,WEST  168 STREET,MANHATTAN,10032,Yes,962,120.3,170.20000000000002,,77,,97642,Office,1,1063382
1021390001,161,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,1208,237.8,478.40000000000003,,N/A,6116.14,303665,Hospital (General Medical and Surgical),2,1087281
1021390001,161,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,1209,237.6,477.7,,52,20030.5,995483,Hospital (General Medical and Surgical),2,1076746
1021390017,1050,RIVERSIDE DRIVE,MANHATTAN,10032,Yes,938,228.9,380.7,,35,,256015,Office,1,1063400
1021390030,50,HAVEN AVENUE,MANHATTAN,10032,Yes,940,95.4,144.4,,90,1331.57,174349,Office,1,1063401
1021390051,1,HAVEN AVENUE,MANHATTAN,10032,Yes,305,547.5,982.30000000000007,,N/A,,324836,Office,1,1063402
1021390085,193,FT WASHINGTON AVENUE,MANHATTAN,10032,Yes,1206,237.6,477.7,,N/A,3615.65,179694,Hospital (General Medical and Surgical),1,1063403
1021390210,52,HAVEN AVENUE,MANHATTAN,10032,Yes,943,94.4,159.1,,83,2108.7199999999998,268861,Office,1,1063423
1021390219,78,HAVEN AVENUE,MANHATTAN,10032,Yes,1668,,,,N/A,,1875,Other,1,"1081868

Note: This BBL is not a building, but a loading dock, as designated by the NYC DOB.  There is no energy consumption associated with this address."
1021390250,100,HAVEN AVENUE,MANHATTAN,10032,Yes,944,104.2,155.30000000000001,,86,3942.14,481715,Office,2,1088757
1021390275,154,HAVEN AVENUE,MANHATTAN,10032,Yes,945,88.7,172.5,,79,609.41,84508,Office,1,1063430
1021400050,1051,RIVERSIDE DRIVE     ,MANHATTAN,10032,No DOF Record as of 08/01/12,,,,,,,,,,
1021450001,4140,BROADWAY            ,MANHATTAN,10033,No DOF Record as of 08/01/12,,,,,,,,,,
1021450015,4168,BROADWAY            ,MANHATTAN,10033,No DOF Record as of 08/01/12,,,,,,,,,,
1021490023,2495,AMSTERDAM AVENUE,MANHATTAN,10033,Yes,744,136.6,256.39999999999998,,61,2339.35,253942,Office,1,1063580
1021490030,2501,AMSTERDAM AVENUE,MANHATTAN,10033,Yes,745,121.10000000000001,213.9,,34,1215.4000000000001,119550,Residence Hall/Dormitory,1,1081872
1021490076,2525,AMSTERDAM AVENUE,MANHATTAN,10033,Yes,748,93.3,144.1,,61,488.08,63560,Residence Hall/Dormitory,2,1063582
1021560016,2508,AMSTERDAM AVENUE,MANHATTAN,10033,Yes,746,92.600000000000009,152.6,,88,814.33,105698,Office,1,1063719
1021560048,2520,AMSTERDAM AVENUE,MANHATTAN,10033,Yes,747,100,181.8,,N/A,1182.2,140260,Library,1,1063737
1021560083,2540,AMSTERDAM AVENUE,MANHATTAN,10033,Yes,749,97.2,150.30000000000001,,40,1202.3699999999999,152890,K-12 School,1,1063746
1021600001,515,AUDUBON AVENUE      ,MANHATTAN,10040,No DOF Record as of 08/01/12,,,,,,,,,,
1021620063,600,WEST  181 STREET,MANHATTAN,10033,Yes,973,64.2,170.70000000000002,0,68,427.28000000000003,79575,Retail,1,1063910
1021660066,269,WADSWORTH AVENUE    ,MANHATTAN,10033,No DOF Record as of 08/01/12,,,,,,,,,,
1021670001,4320,BROADWAY            ,MANHATTAN,10033,No DOF Record as of 08/01/12,,,,,,,,,,
1021720060,56,NAGLE AVENUE,MANHATTAN,10040,Yes,981,,,,N/A,,,Multifamily Housing,1,1084209
1021750001,4650,BROADWAY            ,MANHATTAN,10040,No DOF Record as of 08/01/12,,,,,,,,,,
1021800570,801,WEST  190 STREET,MANHATTAN,10040,Yes,416,129.4,341.3,,100,724.77,68787,Hospital (General Medical and Surgical),1,1064472
1022120001,4035,  10 AVENUE,MANHATTAN,10034,Yes,2448,120,314.60000000000002,,30,622.33000000000004,64315,Office,2,1064513
1022150089,1271,TERRACE VIEW AVENUE ,MANHATTAN,10034,No DOF Record as of 08/01/12,,,,,,,,,,
1022150700,40,WEST  225 STREET    ,MANHATTAN,10463,No DOF Record as of 08/01/12,,,,,,,,,,
1022310001,5020,BROADWAY,MANHATTAN,10034,Yes,268,51.7,162.30000000000001,,N/A,1693.48,363640,Self-Storage,1,BIN: 1064883
1022440001,501,WEST  218 STREET    ,MANHATTAN,10034,No DOF Record as of 08/01/12,,,,,,,,,,
1022440100,5141,BROADWAY,MANHATTAN,10034,Yes,1212,197.1,510.40000000000003,,53,4208.41,264419,Hospital (General Medical and Surgical),1,1065045
2022600192,550,EAST  132 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2022770010,120,BRUCKNER BOULEVARD,BRONX,10454,Yes,1883,7.9,12.4,0.23,99,63.9,104000,Warehouse (Unrefrigerated),1,2000137
2022770082,112,BRUCKNER BOULEVARD,BRONX,10454,Yes,1681,12.6,24.5,,N/A,78.61,90422,Warehouse (Unrefrigerated),1,2000138
2022770082,112,BRUCKNER BOULEVARD,BRONX,10454,Yes,2046,12.6,24.5,,N/A,78.61,90422,Warehouse (Unrefrigerated),1,2000138
2022830001,250,WILLIS AVENUE       ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2022830033,455,EAST  138 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2022830088,431,EAST  138 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2022880057,391,BROOK AVENUE        ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2022910012,412,EAST  147 STREET,BRONX,10455,Yes,2632,96.100000000000009,233.3,,N/A,705.82,89311,Office,1,2000506
2022940002,2850,   3 AVENUE,BRONX,10455,Yes,2643,123.9,344.7,,N/A,1201.46,115480,Office,4,2097027
2022950051,40,BRUCKNER BOULEVARD,BRONX,10454,Yes,544,,,,100,,55000,Office,4,2097034
2023080001,14,BRUCKNER BOULEVARD,BRONX,10454,Yes,1259,56.9,123.4,2.17,N/A,233.86,56212,Office,1,2000682
2023080005,18,BRUCKNER BOULEVARD  ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2023080015,26,BRUCKNER BOULEVARD,BRONX,10454,Yes,1258,76.599999999999994,120.3,11.93,89,502.77000000000004,83400,Office,1,2000683
2023160001,101,LINCOLN AVENUE      ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2023190055,200,EAST  135 STREET,BRONX,10451,Yes,1606,,,,N/A,,,Self-Storage,5,
2023190100,2417,   3 AVENUE,BRONX,10451,Yes,1091,31.2,60.2,,63,392.86,154380,Warehouse (Unrefrigerated),1,2000784
2023270072,373,EAST  148 STREET,BRONX,10455,Yes,2072,11,32.1,,N/A,67.25,71000,Office,1,2097041
2023280025,391,EAST  149 STREET    ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2023310022,315,EAST  149 STREET    ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023310043,349,EAST  149 STREET,BRONX,10451,Yes,481,,,,56,,,Office,1,2000933
2023350058,213,EAST  144 STREET    ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023400011,2564,PARK AVENUE         ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023400145,2680,PARK AVENUE,BRONX,10451,Yes,1589,10.8,35,,N/A,112.02,112700,Multifamily Housing,2,2000988
2023400186,341,RIDER AVENUE,BRONX,10451,Yes,1114,38.200000000000003,49.2,,80,259.64999999999998,104000,Warehouse (Unrefrigerated),5,
2023400195,349,RIDER AVENUE,BRONX,10451,Yes,659,10.6,35.299999999999997,,N/A,41.7,42000,Storage/Shipping/Non-Refrigerated Warehouse,2,347-349 Rider Avenue aka 344 Canal Place
2023440112,120,EAST  144 STREET    ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023450022,391,GRAND CONCOURSE     ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023460001,425,GRAND CONCOURSE     ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023480005,192,EAST  151 STREET,BRONX,10451,Yes,2023,65.900000000000006,220.20000000000002,,N/A,320.26,51746,Office,1,2001065
2023490003,255,EXTERIOR STREET     ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023500034,500,GERARD AVENUE,BRONX,10451,Yes,2071,25.400000000000002,84.8,,66,189.48,79500,Warehouse (Unrefrigerated),1,2817001
2023540001,580,RIVER AVENUE,BRONX,10451,Yes,2539,37.6,68.8,,78,322.18,118000,Warehouse (Unrefrigerated),1,2001143
2023540074,110,EAST  153 STREET,BRONX,10451,Yes,2056,27.2,51.2,,N/A,97.77,53500,Warehouse (Unrefrigerated),1,2001145
2023570035,610,GATEWAY CENTER BLVD,BRONX,10451,Yes,1919,137.5,379.1,,20,4534.78,393890,Retail,1,2119100;2001148;2109469
2023570040,651,RIVER AVENUE,BRONX,10451,Yes,1920,735,1805.2,,N/A,1286.94,22542,Other,1,2118670;2119101
2023570045,700,EXTERIOR STREET,BRONX,10451,Yes,1921,93.4,275.89999999999998,,45,3305.13,407677,Retail,1,2119099
2023600080,824,BROOK AVENUE        ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023620021,2922,   3 AVENUE         ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2023620044,2948,   3 AVENUE         ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2023630016,2984,   3 AVENUE,BRONX,10455,Yes,1916,14.5,36.200000000000003,,100,192.91,171337,Retail,1,2001182;2801113;2815344;2117395
2023630024,3006,   3 AVENUE,BRONX,10455,Yes,1916,14.5,36.200000000000003,,100,192.91,171337,Retail,1,2001182;2801113;2815344;2117395
2023650035,878,BROOK AVENUE        ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023660023,890,WASHINGTON AVENUE   ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023720032,3475,   3 AVENUE         ,BRONX               ,10456,No DOF Record as of 08/01/12,,,,,,,,,,
2023740001,2883,   3 AVENUE,BRONX,10455,Yes,2136,90.3,202,,57,355.48,52971,Retail,1,2001336; 2815332
2023740090,2939,   3 AVENUE         ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2023870001,3350,PARK AVENUE         ,BRONX               ,10456,No DOF Record as of 08/01/12,,,,,,,,,,
2023870010,3362,PARK AVENUE         ,BRONX               ,10456,No DOF Record as of 08/01/12,,,,,,,,,,
2023910052,979,BROOK AVENUE        ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2023910063,959,BROOK AVENUE        ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2024240053,3339,PARK AVENUE,BRONX,10456,Yes,2546,24.2,42.2,,100,104.68,65700,Residence Hall/Dormitory,1,2097112
2024300045,1160,TELLER AVENUE       ,BRONX               ,10456,No DOF Record as of 08/01/12,,,,,,,,,,
2024350025,1175,FINDLAY AVENUE,BRONX,10456,Yes,999,144.19999999999999,229.5,,N/A,1087.78,120000,Multifamily Housing,1,2002295
2024350045,1201,FINDLAY AVENUE,BRONX,10456,Yes,1230,89.4,132.69999999999999,,N/A,1023.44,147445,Multifamily Housing,1,2002298
2024430053,650,EAST 153 STREET,BRONX,10451,Yes,2496,69.099999999999994,105.60000000000001,,74,1090.83,208292,K-12 School,1,
2024430079,750,CONCOURSE VILLAGE W ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2024430090,200,EAST  161 STREET,BRONX,10451,Yes,925,166.6,378.8,,N/A,685.85,55000,Entertainment/Culture,1,2002456
2024430090,200,EAST  161 STREET,BRONX,10451,Yes,1200,117.9,351,,N/A,2073.2399999999998,201536,Other,1,2002456
2024430091,820,CONCOURSE VILLIAGE W,BRONX               ,0,No DOF Record as of 08/01/12,,,,,,,,,,
2024430100,260,EAST  161 STREET,BRONX,10451,Yes,2447,71.900000000000006,168.3,,N/A,1712.16,271877,Office,1,2002457
2024430100,260,EAST  161 STREET,BRONX,10451,Yes,2626,71.900000000000006,168.4,,N/A,1712.77,271877,Office,1,2002457
2024430400,558,GRAND CONCOURSE     ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2024440001,231,EAST  161 STREET    ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2024620010,1072,GRAND CONCOURSE     ,BRONX               ,10456,No DOF Record as of 08/01/12,,,,,,,,,,
2024720034,1125,GRAND CONCOURSE,BRONX,10452,Yes,2408,95.7,114.10000000000001,,N/A,840.61,117200,Retail (Misc),1,2002893
2024850001,950,RIVER AVENUE        ,BRONX               ,10452,No DOF Record as of 08/01/12,,,,,,,,,,
2024880014,1184,RIVER AVENUE        ,BRONX               ,10452,No DOF Record as of 08/01/12,,,,,,,,,,
2024900001,45,RIVER AVENUE        ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2024930001,1,EAST  161 STREET    ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2024990001,30,EAST  161 STREET    ,BRONX               ,10451,No DOF Record as of 08/01/12,,,,,,,,,,
2025040006,936,WOODYCREST AVENUE   ,BRONX               ,10452,No DOF Record as of 08/01/12,,,,,,,,,,
2025260083,1110,DR M L KING JR BLVD,BRONX,10452,Yes,2314,80.8,117.5,,N/A,506.39,76456,Multifamily Housing,1,2003495;2812698
2025260090,1131,OGDEN AVENUE,BRONX,10452,Yes,2315,97,146.5,,N/A,3236.14,404690,Multifamily Housing,0,2088158
2025330029,1387,DR M L KING JR BLVD ,BRONX               ,10452,No DOF Record as of 08/01/12,,,,,,,,,,
2025390002,,MAJ WM DEEGAN BLVD  ,BRONX               ,0,No DOF Record as of 08/01/12,,,,,,,,,,
2025430060,720,EAST  132 STREET,BRONX,10454,Yes,2404,99.3,143.4,,N/A,2340.2600000000002,287801,Warehouse (Unrefrigerated),1,1808646
2025460052,639,EAST  133 STREET,BRONX,10454,Yes,1159,9.6,31.900000000000002,,100,53.28,60000,Warehouse (Unrefrigerated),1,2003586
2025640047,728,EAST  136 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025740064,359,WALES AVENUE,BRONX,10454,Yes,1932,98.9,124.7,,99,317.57,58355,Office,1,2003871
2025740082,411,WALES AVENUE        ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025750050,367,SOUTHERN BOULEVARD,BRONX,10454,Yes,2602,3.9,13.1,,90,78.31,212100,Warehouse (Unrefrigerated),1,
2025750065,387,SOUTHERN BOULEVARD  ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025830050,920,EAST  132 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025840001,780,EAST  133 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025850001,781,EAST  133 STREET,BRONX,10454,Yes,1423,104.60000000000001,156.69999999999999,,38,1077.93,143570,Warehouse (Unrefrigerated),1,2003981
2025850026,840,EAST  134 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025860001,780,EAST  135 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025860026,131,WALNUT AVENUE,BRONX,10454,Yes,2167,29.6,69.5,,85,243.05,110000,Warehouse (Unrefrigerated),1,2003987
2025870043,875,EAST  136 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025880001,190,WILLOW AVENUE,BRONX,10454,Yes,1072,134,265,,19,507.37,54684,Residence Hall/Dormitory,1,2003998
2025890001,780,EAST  138 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025890016,804,EAST  138 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025890031,850,EAST  138 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025900051,865,EAST  138 STREET,BRONX,10454,Yes,2477,67,111.4,,N/A,262.45999999999998,61844,Storage/Shipping/Non-Refrigerated Warehouse,1,2004009
2025910037,805,EAST  139 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025910046,850,EAST  140 STREET,BRONX,10454,Yes,1299,13,19.8,,N/A,55.42,55000,Other,1,2097190
2025940005,890,EAST  135 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025980001,885,EAST  138 STREET,BRONX,10454,Yes,1245,1300.7,1646,606.57,N/A,5149.8599999999997,68238,Warehouse (Unrefrigerated),1,2004038
2025990035,828,EAST  144 STREET    ,BRONX               ,10454,No DOF Record as of 08/01/12,,,,,,,,,,
2025990089,400,WALNUT AVENUE,BRONX,10454,Yes,332,39.1,130.5,,52,916.80000000000007,250000,Warehouse (Unrefrigerated),1,2-02599-0089
2025990128,863,EAST  141 STREET,BRONX,10454,Yes,1951,16.600000000000001,30.1,,N/A,192.78,144250,Self-Storage,1,2004058;2804753;2117504;2117505
2025990146,825,EAST  141 STREET,BRONX,10454,Yes,234,11,21,,94,172.18,235584,Warehouse (Unrefrigerated),1,2804750
2025990165,340,BRUCKNER BOULEVARD,BRONX,10454,Yes,1999,,,,N/A,,,Self-Storage,1,2004060
2026000001,430,SOUTHERN BOULEVARD  ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2026040174,,OAK POINT AVENUE    ,BRONX               ,0,No DOF Record as of 08/01/12,,,,,,,,,,
2026040252,977,EAST  149 STREET,BRONX,10455,Yes,1207,,,,N/A,,,,1,
2026040270,1025,EAST  149 STREET    ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2026040600,995,EAST  149 STREET    ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2026060002,1132,OAK POINT AVENUE,BRONX,10474,Yes,1856,17.8,36.1,,83,89.22,60690,Warehouse (Unrefrigerated),2,2004155
2026060002,1132,OAK POINT AVENUE,BRONX,10474,Yes,1857,3.2,10.9,,98,15.56,52250,Warehouse (Unrefrigerated),2,2117514
2026060003,1080,LEGGETT AVENUE,BRONX,10474,Yes,2052,0.7,2.3,,N/A,9.029999999999999,140600,Warehouse (Unrefrigerated),1,2-02606-0003
2026060030,1110,OAK POINT AVENUE    ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2026060041,511,BARRY STREET,BRONX,10474,Yes,1838,22.400000000000002,27.1,,100,167.04,133000,Warehouse (Refrigerated),1,2004159
2026060125,1100,LEGGETT AVENUE      ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2026060204,550,BARRY STREET        ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2026060230,1120,LEGGETT AVENUE      ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2026060252,515,TRUXTON STREET      ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2026100042,1265,FULTON AVENUE       ,BRONX               ,10456,No DOF Record as of 08/01/12,,,,,,,,,,
2026420022,607,CONCORD AVENUE      ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2026530001,787,EAST  149 STREET,BRONX,10455,Yes,1155,82.5,130.30000000000001,,N/A,367.76,71960,Multifamily Housing,1,2086465
2026660041,811,WESTCHESTER AVENUE,BRONX,10455,Yes,1847,46.5,82.9,,97,278.49,75000,Office,1,2004795
2026760049,814,WESTCHESTER AVENUE  ,BRONX               ,10455,No DOF Record as of 08/01/12,,,,,,,,,,
2026890048,840,WESTCHESTER AVENUE  ,BRONX               ,10459,No DOF Record as of 08/01/12,,,,,,,,,,
2027110028,879,BECK STREET         ,BRONX               ,10459,No DOF Record as of 08/01/12,,,,,,,,,,
2027240186,949,SOUTHERN BOULEVARD  ,BRONX               ,10459,No DOF Record as of 08/01/12,,,,,,,,,,
2027360160,770,GARRISON AVENUE,BRONX,10474,Yes,1954,48.6,92.7,,73,262.93,79000,Warehouse (Unrefrigerated),1,2005908
2027390015,1201,LAFAYETTE AVENUE,BRONX,10474,Yes,2340,,,3.62,N/A,,404218,Other,1,
2027460030,980,ALDUS STREET,BRONX,10459,Yes,1873,78.3,131.5,,N/A,284.33999999999997,56471,Multifamily Housing,1,2006076
2027660300,1390,SPOFFORD AVENUE     ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2027770205,1300,VIELE AVENUE        ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2027770292,1340,VIELE AVENUE        ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2027800074,1360,RYAWA AVENUE        ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2027810500,,HUNTS POINT AVENUE,BRONX,10474,Yes,2647,176.9,479.6,,22,13946.14,952000,Warehouse (Refrigerated),12,2109482;2109485;2109486;2109487;2109483;2109484;2112980;2822205;2109482;2115239;2831246;2831577;2831981;2115237;2101319;2115238
2027810520,550,FOOD CENTER DRIVE   ,BRONX               ,10474,No DOF Record as of 08/01/12,,,,,,,,,,
2027850040,280,EAST  170 STREET,BRONX,10456,Yes,968,98.4,145.69999999999999,,N/A,379.72,63113,Multifamily Housing,1,2088218
2027950007,1742,MORRIS AVENUE,BRONX,10457,Yes,242,0,0,,N/A,54.85,0,Other,1,2007406
