"attributes.Accepts.Credit.Cards","attributes.Alcohol","attributes.Ambience.casual","attributes.Ambience.classy","attributes.Ambience.divey","attributes.Ambience.hipster","attributes.Ambience.intimate","attributes.Ambience.romantic","attributes.Ambience.touristy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Attire","attributes.Caters","attributes.Delivery","attributes.Drive.Thru","attributes.Good.For.Groups","attributes.Good.For.breakfast","attributes.Good.For.brunch","attributes.Good.For.dessert","attributes.Good.For.dinner","attributes.Good.For.latenight","attributes.Good.For.lunch","attributes.Good.for.Kids","attributes.Has.TV","attributes.Noise.Level","attributes.Outdoor.Seating","attributes.Parking.garage","attributes.Parking.lot","attributes.Parking.street","attributes.Parking.valet","attributes.Parking.validated","attributes.Price.Range","attributes.Take.out","attributes.Takes.Reservations","attributes.Waiter.Service","business_id","categories.0","categories.1","city","full_address","hours.Friday.close","hours.Friday.open","hours.Monday.close","hours.Monday.open","hours.Thursday.close","hours.Thursday.open","hours.Tuesday.close","hours.Tuesday.open","hours.Wednesday.close","hours.Wednesday.open","latitude","longitude","name","neighborhoods","open","review_count","stars","state","type","attributes.Happy.Hour","hours","attributes","categories.2","categories.3","categories.4","categories.5","hours.Saturday.close","hours.Saturday.open","hours.Sunday.close","hours.Sunday.open","attributes.Coat.Check","attributes.Good.For.Dancing","attributes.Music.dj","attributes.Smoking","attributes.Wi.Fi","neighborhoods.0","attributes.Wheelchair.Accessible","attributes.Dogs.Allowed","attributes.BYOB","attributes.BYOB.1Corkage","attributes.Corkage","attributes.Order.at.Counter","attributes.Music.background_music","attributes.Music.jukebox","attributes.Music.karaoke","attributes.Music.live","attributes.Music.video","categories","attributes.By.Appointment.Only","categories.6","attributes.Open.24.Hours","attributes.Music","neighborhoods.1","attributes.Hair.Types.Specialized.In.africanamerican","attributes.Hair.Types.Specialized.In.asian","attributes.Hair.Types.Specialized.In.coloring","attributes.Hair.Types.Specialized.In.curly","attributes.Hair.Types.Specialized.In.extensions","attributes.Hair.Types.Specialized.In.kids","attributes.Hair.Types.Specialized.In.perms","attributes.Hair.Types.Specialized.In.straightperms","attributes.Accepts.Insurance","categories.7","attributes.Ages.Allowed","attributes.Dietary.Restrictions.dairy.free","attributes.Dietary.Restrictions.gluten.free","attributes.Dietary.Restrictions.halal","attributes.Dietary.Restrictions.kosher","attributes.Dietary.Restrictions.soy.free","attributes.Dietary.Restrictions.vegan","attributes.Dietary.Restrictions.vegetarian","categories.8","neighborhoods.2","attributes.Parking","categories.9","attributes.Ambience"
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"YBVQik4ySvAlvxobuFcXDA","Italian","Pizza","Phoenix","7805 N 35th Ave
Phoenix, AZ 85051","22:30","10:30","21:30","10:30","21:30","10:30","21:30","10:30","21:30","10:30",33.5516109,-112.1339095,"Streets of New York",NA,TRUE,24,2.5,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"22:30","11:00","21:30","11:00",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"5ErKAS0rHOfU33CYjDh2Aw","Italian","Pizza","Phoenix","3425 W Thunderbird Rd
Phoenix, AZ 85053","23:30","10:30","22:30","10:30","22:30","10:30","22:30","10:30","22:30","10:30",33.610825,-112.1310283,"Pizza by Napoli",NA,TRUE,81,4,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"23:30","10:30","22:30","10:30",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"average",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,"VVeogjZya58oiTxK7qUjAQ","Italian","Pizza","Phoenix","623 E Adams St
Phoenix, AZ 85004","22:00","11:00","21:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",33.4491602,-112.0656345,"Pizzeria Bianco",NA,TRUE,1613,4,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"22:00","11:00",NA,NA,NA,NA,NA,NA,"no",NA,TRUE,NA,FALSE,"no",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,"V1nEpIRmEa1768oj_tuxeQ","Italian","Pizza","Phoenix","603 N 5th Ave
Phoenix, AZ 85003","23:00","11:00","21:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",33.45496,-112.079908,"Cibo",NA,TRUE,1339,4.5,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"23:00","11:00","21:00","17:00",NA,NA,NA,NA,"free",NA,TRUE,TRUE,NA,"yes_free",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"EQTdq1SJuU6bjC3myEfDWg","Italian","Pizza","Phoenix","3233 E Chandler Blvd
Phoenix, AZ 85048","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",33.305063,-112.0125947,"Barro's Pizza",NA,FALSE,14,3.5,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"23:00","11:00","22:00","11:00",NA,NA,NA,NA,"no",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"2bFBzziB3_yTGYcUerd9nw","Italian","Pizza","Phoenix","4708 S 48th St
Phoenix, AZ 85040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4052312,-111.9787347,"Pizza Hut",NA,TRUE,21,2,"AZ","business",NA,NA,NA,"Chicken Wings","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",FALSE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,"CLKQTILUAauaLysEiWMtfQ","Italian","Pizza","Phoenix","422 E Thunderbird Rd
Phoenix, AZ 85022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6077095,-112.0662086,"Pizza Hut",NA,TRUE,5,2.5,"AZ","business",NA,NA,NA,"Chicken Wings","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"very_loud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,"2VWIaLtfqH7eXWsP4A_YXQ","Italian","Pizza","Phoenix","8225 W Indian School Rd.
#1
Phoenix, AZ 85033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4937197,-112.2364034,"Pizza Hut",NA,TRUE,4,3,"AZ","business",NA,NA,NA,"Chicken Wings","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"average",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,NA,"bLbZRs9Kcy1aXsdRWYJIgg","Italian","Pizza","Phoenix","2436 E Bell Rd
Phoenix, AZ 85032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6408408,-112.0293475,"Pizza Hut",NA,TRUE,8,2,"AZ","business",NA,NA,NA,"Chicken Wings","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"quiet",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"hCrgxGV0uilNV_tMHD-1fQ","Italian","Pizza","Phoenix","702 N 1st St
Phoenix, AZ 85004","01:00","10:00","00:00","10:00","00:00","10:00","00:00","10:00","00:00","10:00",33.4557474,-112.0727308,"Pizza Hut",NA,TRUE,13,3,"AZ","business",NA,NA,NA,"Chicken Wings","Restaurants",NA,NA,"01:00","10:00","00:00","10:00",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"U_CvxSM9epIi8u5A0jOUVw","Italian","Pizza","Phoenix","4030 E Greenway Rd
Phoenix, AZ 85032","23:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30",33.6266875332187,-111.994778866387,"Barro's Pizza",NA,TRUE,45,3.5,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"23:00","10:30","22:00","10:30",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,FALSE,NA,"lM3q1N0lpxStCLYMCoqGhw","Italian","Pizza","Phoenix","3230 E Thunderbird Rd
Phoenix, AZ 85032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6119171,-112.0125521,"Carmella's Italian Kitchen and Bar",NA,FALSE,8,4,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"rrWhi2TL0smrbihvavZxcg","Italian","Pizza","Phoenix","2602 W Deer Valley Rd
Phoenix, AZ 85027","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00",33.6842489,-112.1163436,"Times Square Pizzeria",NA,TRUE,225,4,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"22:00","06:00","21:00","06:00",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,"FHA2j4ESBkgGe3NvOql4qQ","Italian","Pizza","Phoenix","15440 N 7th St
Ste 13
Phoenix, AZ 85022","23:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30",33.6271599,-112.0663826,"Barro's Pizza",NA,TRUE,65,4,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"23:00","10:30","22:00","10:30",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"fWjyVcu7IP3hl6u5VG2RQw","Italian","Pizza","Phoenix","3 S 2nd St
Ste 111
Phoenix, AZ 85004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.447091,-112.07149,"Carmine's Little Italy Pizza & Pasta",NA,FALSE,4,3,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"DcrM4hwDcU2G6vuh2cnaYQ","Italian","American (New)","Phoenix","3118 E Camelback Rd
Phoenix, AZ 85016","22:00","11:00",NA,NA,"22:00","11:30","21:00","11:00","21:00","11:00",33.5100242,-112.0152854,"noca",NA,FALSE,310,4,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"22:00","11:00","21:00","17:30",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"jMzuQy104M0KU6uhdffsaQ","Italian","Pizza","Phoenix","1985 W Happy Valley Rd
Ste A
Phoenix, AZ 85085","22:00","10:30","21:00","10:30","21:30","10:30","21:00","10:30","21:30","10:30",33.7128455920235,-112.096467018127,"Streets of New York",NA,TRUE,45,3,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"22:00","10:30","21:00","11:30",NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"Lbue8gqRiBPEnA7g7H1qdw","Italian","Pizza","Phoenix","21050 N Tatum Blvd
Phoenix, AZ 85050","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",33.6780427039147,-111.97869926471,"Humble Pie",NA,TRUE,223,4,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"22:00","11:00","21:00","11:00",NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"quiet",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"i0sMoNwiNAo1--AsZJ3Nlw","Italian","Pizza","Phoenix","5134 E Thomas Rd
Phoenix, AZ 85018","21:30","10:00","21:30","10:00","21:30","10:00","21:30","10:00","21:30","10:00",33.4803502,-111.9698423,"Di Vito's Pizza",NA,TRUE,35,3.5,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"21:30","10:00",NA,NA,NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"Zruvunhqw7cuyuoe7g09Gw","Italian","Pizza","Phoenix","4669 E Cactus
Phoenix, AZ 85032","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.597361,-111.9813513,"Picazzo's Organic Italian Kitchen",NA,TRUE,143,3.5,"AZ","business",NA,NA,NA,"Gluten-Free","Restaurants",NA,NA,"22:00","11:00","21:00","11:00",NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"pwpl-rxwNRQdgqFz_-qMPg","Italian","Pizza","Phoenix","1916 E Camelback Rd
Phoenix, AZ 85016","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",33.5094461,-112.0403946,"The Parlor",NA,TRUE,866,4,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"23:00","11:00",NA,NA,NA,NA,NA,NA,"free",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"C6lM880c3gEdk_9ZjtKYWA","Italian","Pizza","Phoenix","4330 W Union Hills
Phoenix, AZ 85050","21:00","11:00",NA,NA,"20:00","11:00","20:00","11:00","20:00","11:00",33.6546046,-112.1526954,"Sam's Chicago Style Pizza & Wings",NA,FALSE,17,3.5,"AZ","business",NA,NA,NA,"Chicken Wings","Restaurants",NA,NA,"21:00","11:00",NA,NA,NA,NA,NA,NA,"no",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"3FhHnU7Mq8KcyWiWKH0RzA","Italian","Pizza","Phoenix","4757 E Greenway Rd
Phoenix, AZ 85032","22:00","10:30","21:00","10:30","21:00","10:30","21:00","10:30","21:00","10:30",33.6244243,-111.9784424,"Streets of New York",NA,TRUE,28,3,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"22:00","10:30","21:00","11:00",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"ImVx220_Pcp2iB5uworODw","Italian","Pizza","Phoenix","4905 E Ray Rd
Ste 104
Phoenix, AZ 85044","23:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30",33.3193788,-111.9778751,"Vincent's",NA,FALSE,91,3.5,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"23:00","10:30",NA,NA,NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"RGDyf8-PyzyS9Lzs9bkvgA","Italian","Pizza","Phoenix","6855 N 16th St
Phoenix, AZ 85016","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.537514,-112.047195,"Babbo Italian Eatery",NA,TRUE,184,4,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,"22:00","11:00","21:00","11:00",NA,NA,NA,NA,"no",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
