,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
4884,Casino,Rated 5 stars out of five stars,anonymous,Caesars Slot Machines & Games,Top Grossing Games,Casino games are great to play and I enjoy them alot.,"2,10,2017",Playtika,5,53,667,0,0.8658,0.0,0,0.581
4885,Casino,Rated 5 stars out of five stars,Johan Sathiya,Caesars Slot Machines & Games,Top Grossing Games,The bast slot game,"2,9,2017",Playtika,5,18,666,0,0.0,0.0,0,0.0
4886,Role Playing,Rated 5 stars out of five stars,Ian Stoufflet,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,It's good. Very addicting. Would change some of the animations personally  because they can be monotonous like waiting for a unit to finish his combo after the enemy had already died and the pointless treasure chest that drops from enemies then opens and shows the loot. Other than that it's a great game. Updated regularly and big fixes happen extremely fast.,"2,7,2017","SQUARE ENIX Co.,Ltd.",5,360,664,2,0.1027,0.139,0,0.158
4887,Role Playing,Rated 3 stars out of five stars,Jeff Cochran,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"I quit Brave Frontier after it devolved into nothing but pointless ""collaboration"" events.  We have yet to see any content from FF 7, 8, or 10, but here come the crossovers.  This has been a great game, but I won't stick around if this keeps up.  There's no need or excuse for collaboration events with all the untapped FF potential still out there.","2,4,2017","SQUARE ENIX Co.,Ltd.",3,349,661,3,0.9524,0.037,0,0.25
4888,Role Playing,Rated 2 stars out of five stars,Xsukki Shima,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"Ah this sucks! I love FFBE and have been playing it since before official release but come on! The banner rates suck, I spent 20 summons and have yet to get a banner unit, even just the base 3 star Popoi in the current event. I noticed that you guys lower the drop rates whenever there is an event where bonus units are involved, are you trying to make us spend until we get at least one banner unit???? I know it's RNG, even so we don't know what's the code behind it, meaning you could still manipulate it however you want. Please don't be too greedy, I'm also a game developer and I understand that profit is essential since gamemaking is hardwork but this is too much. I'd give a 5 star again once this is issue is resolved. Keep working hard though, the game's amazing but the bad summon rates tramples on it.","2,3,2017","SQUARE ENIX Co.,Ltd.",2,814,660,8,0.8965,0.099,0,0.161
4889,Role Playing,Rated 4 stars out of five stars,Teoman Kemiksizgil,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"Was really fun and rewarding, however the game now makes events almost impossible and caters to all the whales (spend a lot of $$). If you do not have top tier units on your team good luck, you just get frustrated especially with crappie summons. I watch event guides and the guide has a lightning, Elza, tilith, cecil, cod...yeah good luck getting that party without being a whale.","2,3,2017","SQUARE ENIX Co.,Ltd.",4,382,660,4,0.9499,0.061,0,0.266
4890,Role Playing,Rated 5 stars out of five stars,Kevin C.,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,Great game. But please square stop giving us summons of units we already have. I have a characrer i already have like three times. Fix this problem !!!,"2,3,2017","SQUARE ENIX Co.,Ltd.",5,151,660,4,0.7815,0.146,0,0.334
4891,Role Playing,Rated 4 stars out of five stars,Kevin Orr,FINAL FANTASY  BRAVE EXVIUS,Top Grossing Games,"Dropping a star for the Arian Grande marketing shilling. Playing this for the nostalgia, not the pop star crossovers.   They also need to make metal cactuars and the other non characters count towards your character pool.","2,6,2017","SQUARE ENIX Co.,Ltd.",4,221,663,1,0.2023,0.0,0,0.05
4892,Puzzle,Rated 3 stars out of five stars,Bhal Balagtas,Candy Crush Jelly Saga,Top Grossing Games,if you're short tempered don't play level 689 and 694...just uninstall this game... without booster it is very stressful,"2,2,2017",King,3,120,659,0,-0.6837,0.249,0,0.0
4893,Puzzle,Rated 1 stars out of five stars,Mary Mcdonald,Candy Crush Jelly Saga,Top Grossing Games,Installed never even got to play. Would not even open. Big waste of time,"2,1,2017",King,1,72,658,0,-0.1027,0.163,0,0.14
4894,Puzzle,Rated 3 stars out of five stars,Melanie Peters,Candy Crush Jelly Saga,Top Grossing Games,Like playing but I don't always get moved up when I win a level. Recently won level 97 but I'm still stuck there.,"2,2,2017",King,3,113,659,0,0.8979,0.081,0,0.434
4895,Puzzle,Rated 5 stars out of five stars,Krystal Lynn,Candy Crush Jelly Saga,Top Grossing Games,"Addicted to this game no doubt about that, but recently is been crashing on me while I'm in the middle of a game! So annoying especially when I'm about to win the board I'm on.","2,4,2017",King,5,176,661,0,-0.1107,0.178,0,0.121
4896,Puzzle,Rated 3 stars out of five stars,John C,Candy Crush Jelly Saga,Top Grossing Games,I am bugged by the fact that on monkey levels you don't get the benefit of a good run when blasting orange counters,"2,5,2017",King,3,115,662,0,0.1078,0.102,0,0.119
4897,Puzzle,Rated 3 stars out of five stars,Mx5476,Candy Crush Jelly Saga,Top Grossing Games,"Started a new game with 50 gold bars but when I connected with my Facebook I ended up with just five, what gives?","2,2,2017",King,3,113,659,0,0.0,0.0,0,0.0
4898,Puzzle,Rated 1 stars out of five stars,Shaun Fox,Candy Crush Jelly Saga,Top Grossing Games,"Game AI cheats are ridiculous,  how is anyone supposed to play this game when it's rigged against the player on every level","2,7,2017",King,1,123,664,0,-0.6597,0.277,0,0.085
4899,Puzzle,Rated 5 stars out of five stars,anonymous,Candy Crush Jelly Saga,Top Grossing Games,This game is so much better than they others love the lay out of it. Plus this one hasn't stopped working  unlike the candy crush and soda ones,"2,6,2017",King,5,143,663,0,0.8149,0.046,0,0.261
4900,Strategy,Rated 1 stars out of five stars,Yoda Man,Vikings: War of Clans,Top Grossing Games,"I only downloaded this app so I could write a review saying how much I hate the ad. It's pandering to the ""wily girl"" making guys look like horny idiots. 🖓🖓 I'm also plain sick of it showing up so often.","2,2,2017",Plarium  LLC,1,209,659,0,-0.6705,0.161,0,0.057
4901,Strategy,Rated 3 stars out of five stars,Queal Smith,Vikings: War of Clans,Top Grossing Games,Fix the lag in the game. And add a button to use the shield on the world map or boost make the ability to hide l troops people will still spend money but would pay longer and rage quite would be less. People have lives can't be playing the game all the time people take vacations.,"2,2,2017",Plarium  LLC,3,280,659,2,-0.7869,0.185,0,0.057
4902,Strategy,Rated 1 stars out of five stars,Robin Holloway,Vikings: War of Clans,Top Grossing Games,"Spent the first day upgrading the base pointlessly. I understand the tutorial aspect, but having to develop a base with zero resource collection required is just boring continuous clicking.","2,5,2017",Plarium  LLC,1,189,662,0,-0.4497,0.102,0,0.0
4903,Strategy,Rated 5 stars out of five stars,maltipoo life,Vikings: War of Clans,Top Grossing Games,"It's a great game , a bit like game of war but it's actually better. Graphics are good and gameplay is awesome it doesn't lag at all. And best of all almost no ads!👍👍👍","2,1,2017",Plarium  LLC,5,176,658,0,0.9735,0.091,0,0.495
4904,Strategy,Rated 4 stars out of five stars,Dawid Bobowski,Vikings: War of Clans,Top Grossing Games,"Pay to win game and no, if someone doesn't want to spend money, he won't acomplish anything. Players with money would just teleport near weaker clans and just burn them all the time. Vikings isn't any better than other strategic games here.","2,4,2017",Plarium  LLC,4,240,661,0,-0.5152,0.203,0,0.076
4905,Strategy,Rated 4 stars out of five stars,Abhishek Verma,Vikings: War of Clans,Top Grossing Games,Very addictive game... Only if there were some animation during our battle fight to other town I would have given it 5 star,"1,31,2017",Plarium  LLC,4,123,657,0,-0.6369,0.215,0,0.0
4906,Card,Rated 1 stars out of five stars,Richard B,World Series of Poker – WSOP,Top Grossing Games,"This game is quite honestly a joke and a waste of time.  More bad beats than you can imagine, draws never hit, premium hands don't hold up.  You win chips then lose them through a series of bad beats.  Don't be a fool and buy chips with real money.  Keep in mind the purpose of the site is to generate revenue not to put on a legit play money poker game.","1,22,2017",Playtika,1,354,648,0,0.075,0.155,0,0.17
4907,Card,Rated 1 stars out of five stars,b fresh,World Series of Poker – WSOP,Top Grossing Games,"They steel your money on here, watch how much you have because they cheat you at ever way can. Not paying the full amounts you win ect. Don't buy chips complete rip off. And customer service sucks totally unsatisfied.","1,20,2017",Playtika,1,217,646,0,-0.5709,0.18,0,0.08
4908,Card,Rated 5 stars out of five stars,Todd Marquez,World Series of Poker – WSOP,Top Grossing Games,Pretty good RNR making for realistic hands of play.  If course being free money players play dumb and call everything.  Only complaint is they should have big tournaments where as many as 1000 players join like real wsop events with slower blinds to make for a realistic tournament simulation,"12,9,2016",Playtika,5,292,604,0,0.9081,0.087,0,0.298
4909,Card,Rated 3 stars out of five stars,Carlos Villafuerte,World Series of Poker – WSOP,Top Grossing Games,"Good app to kill time. Really enjoy playing it. Only issue I have is that my chip count mysteriously disappears overnight. One night, I was at over 900K, woke up to less than that. Last night took screenshot of my chip count at nearly 500K, this morning it's 240K. Not sure why but I wouldn't buy any chips if they're going to disappear overnight.","12,14,2016",Playtika,3,347,609,0,-0.1316,0.101,0,0.108
4910,Card,Rated 1 stars out of five stars,Ron K,World Series of Poker – WSOP,Top Grossing Games,"The game play is decent until the damn developer window opens asking you questions. Very hard to get back to the game play when it happens.  It comes up when you're in the middle of betting. (Not when you folded and are sitting out,  but during a frickin betting war.) By the time you can figure out how to get back to the game you're betting on,  you already timed out and folded. Very poor software engineering.  I lost several 100k money from this.  The worst thing is that it's not ads but instead developer","12,17,2016",Playtika,1,511,612,0,-0.9323,0.155,0,0.032
4911,Card,Rated 4 stars out of five stars,Robert Clyburn,World Series of Poker – WSOP,Top Grossing Games,"Controls, graphics and gameplay is good. (Fonts are small on a phone). Like any of these apps, there is a tendency to deliver staged hands that rarely happen in real life. The prime purpose seems to be for engineering big pot ""chip swaps"". So player beware.","1,9,2017",Playtika,4,257,635,0,0.6597,0.0,0,0.114
4912,Card,Rated 1 stars out of five stars,Rob Liming,World Series of Poker – WSOP,Top Grossing Games,They push notifications even if you have them turned off. They also take a huge rake for every hand played. It's not like they're having to pay bills with the fake chips! How stupid!,"1,17,2017",Playtika,1,182,643,0,-0.4007,0.238,0,0.178
4913,Card,Rated 2 stars out of five stars,Christopher Choplin,World Series of Poker – WSOP,Top Grossing Games,First hand I tried to play it wouldn't take my bet and folded my hand. I lost out on close to a million chips. Our just did it again and wouldn't take my bet and I lost out on a Half a Million dollars.  Need to fix these problems soon or I'll have to uninstall the game. Thank god is not real money I'm playing with. WTF!,"1,26,2017",Playtika,2,321,652,0,0.3937,0.151,0,0.198
4914,Card,Rated 5 stars out of five stars,Jerald Lohrentz,World Series of Poker – WSOP,Top Grossing Games,Seems pretty fair....as far as I can tell if you take a number of bad beats... you get some back in the spin to win and the slot game. This maybe my own personal experiences. But it's kinda funny...just saying. Love the platform. The new update for pot/ half betting makes play faster. All round great game,"12,8,2016",Playtika,5,306,603,0,0.9353,0.05,0,0.267
4915,Puzzle,Rated 3 stars out of five stars,Kathy Grumbine,Panda Pop,Top Grossing Games,It's. Okay but does not offer enough incentives. My abilities are not mstvhrd to well with this game. I am not that good at it.,"1,30,2017",SGN,3,127,656,0,-0.589,0.253,0,0.129
